fips,county,state,pop2020,pw_lat,pw_lon,land_area_sqmi
29097,Jasper,Missouri,122761,37.129578,-94.444125,638.5061454973244
29099,Jefferson,Missouri,226739,38.340859,-90.475056,656.4457089341619
29101,Johnson,Missouri,54013,38.758577,-93.770288,829.260982591924
29103,Knox,Missouri,3744,40.155205,-92.154081,504.0087326887381
29105,Laclede,Missouri,36039,37.669688,-92.653795,764.6314117635081
29107,Lafayette,Missouri,32984,39.055172,-93.842193,628.2800248067548
29109,Lawrence,Missouri,38001,37.034976,-93.799734,611.7376967417816
29111,Lewis,Missouri,10032,40.08916,-91.641748,505.0172299825732
29113,Lincoln,Missouri,59574,38.996776,-90.929751,626.562361709066
29115,Linn,Missouri,11874,39.797177,-93.066695,615.5883680871416
29117,Livingston,Missouri,14557,39.79808,-93.553067,532.3026556287937
29119,McDonald,Missouri,23303,36.615343,-94.399016,539.444735906529
29121,Macon,Missouri,15209,39.796483,-92.50812,801.2075495589824
29123,Madison,Missouri,12626,37.539522,-90.299752,494.38607924729047
29125,Maries,Missouri,8432,38.170013,-91.878849,526.9806458686793
29127,Marion,Missouri,28525,39.741435,-91.457393,436.9222007741186
29129,Mercer,Missouri,3538,40.415018,-93.579508,453.8351788031954
29131,Miller,Missouri,24722,38.246362,-92.50897,592.5715620370165
29133,Mississippi,Missouri,12577,36.856032,-89.368458,411.5962551658201
29135,Moniteau,Missouri,15473,38.627456,-92.611037,415.03031919324144
29137,Monroe,Missouri,8666,39.524752,-91.966322,647.6294931716888
29139,Montgomery,Missouri,11322,38.948967,-91.467436,535.0469809685729
29141,Morgan,Missouri,21006,38.383773,-92.85098,597.634662114337
29143,New Madrid,Missouri,16434,36.612845,-89.651942,674.8837541960762
29145,Newton,Missouri,58648,36.921726,-94.414367,624.7544147992247
29147,Nodaway,Missouri,21241,40.352259,-94.868321,876.9641081479714
29149,Oregon,Missouri,8635,36.614979,-91.47387,789.8443973937781
29151,Osage,Missouri,13274,38.455126,-91.884527,606.5797576190417
29153,Ozark,Missouri,8553,36.623314,-92.421851,745.0050849847338
29155,Pemiscot,Missouri,15661,36.179974,-89.744692,492.60497917884265
29157,Perry,Missouri,18956,37.713861,-89.85786,474.3551228117414
29159,Pettis,Missouri,42980,38.701441,-93.247496,682.2359126583018
29161,Phelps,Missouri,44638,37.943357,-91.747022,671.7864839927779
29163,Pike,Missouri,17587,39.362999,-91.160041,670.4388017441516
29165,Platte,Missouri,106718,39.260346,-94.683735,419.80233569489246
29167,Polk,Missouri,31519,37.602027,-93.404435,635.5265345214268
29169,Pulaski,Missouri,53955,37.822042,-92.175732,547.1123888672987
29171,Putnam,Missouri,4681,40.483035,-92.984514,517.316939343015
29173,Ralls,Missouri,10355,39.579823,-91.469172,469.7871084049108
29175,Randolph,Missouri,24716,39.413737,-92.451801,482.71182179288076
29177,Ray,Missouri,23158,39.336637,-94.062098,568.9678104352379
29179,Reynolds,Missouri,6096,37.329,-90.970144,808.4772211560462
29181,Ripley,Missouri,10679,36.626945,-90.790679,629.5157038385014
29183,St. Charles,Missouri,405262,38.778572,-90.671284,560.5014464718913
29185,St. Clair,Missouri,9284,38.057169,-93.763876,674.9811947978402
29186,Ste. Genevieve,Missouri,18479,37.94083,-90.165655,499.1530065363891
29187,St. Francois,Missouri,66922,37.834497,-90.488054,451.88625093726785
29189,St. Louis,Missouri,1004125,38.644521,-90.389519,507.87503267727357
29195,Saline,Missouri,23333,39.111399,-93.202654,755.5100185382705
29197,Schuyler,Missouri,4032,40.461863,-92.520354,307.3050416436082
29199,Scotland,Missouri,4716,40.44806,-92.151796,436.50716411976117
29201,Scott,Missouri,38059,37.015235,-89.577539,420.00532156883145
29203,Shannon,Missouri,7031,37.068998,-91.432915,1003.8198298910338
29205,Shelby,Missouri,6103,39.761716,-92.07725,500.86338890567345
29207,Stoddard,Missouri,28672,36.847864,-89.970872,823.1424436925312
29209,Stone,Missouri,31076,36.723445,-93.437769,463.8257169450867
29211,Sullivan,Missouri,5999,40.21493,-93.101593,647.9820917015716
29213,Taney,Missouri,56066,36.657085,-93.195143,632.2233927166561
29215,Texas,Missouri,24487,37.330114,-91.966146,1177.2667265256289
29217,Vernon,Missouri,19707,37.836794,-94.33739,826.3913848623807
29219,Warren,Missouri,35532,38.790363,-91.098557,428.5896084673532
29221,Washington,Missouri,23514,37.953782,-90.785794,759.8660230915115
29223,Wayne,Missouri,10974,37.109113,-90.523545,759.1854844461043
29225,Webster,Missouri,39085,37.26294,-92.906843,592.5631728093146
29227,Worth,Missouri,1973,40.481643,-94.437082,266.62863058471726
29229,Wright,Missouri,18188,37.193283,-92.433272,681.7746337067161
29510,St. Louis,Missouri,301578,38.620558,-90.253332,61.736378009858896
30001,Beaverhead,Montana,9371,45.225028,-112.693549,5542.686495190127
30003,Big Horn,Montana,13124,45.568552,-107.499673,4997.814548268332
30005,Blaine,Montana,7044,48.432419,-108.871588,4227.516831341747
30007,Broadwater,Montana,6774,46.281619,-111.543362,1192.3590857720194
30009,Carbon,Montana,10473,45.322269,-109.084845,2047.7810050641508
30011,Carter,Montana,1415,45.687353,-104.525341,3340.4772062833913
30013,Cascade,Montana,84414,47.491558,-111.306586,2698.2072091442924
30015,Chouteau,Montana,5895,47.962552,-110.386252,3972.5196348488257
30017,Custer,Montana,11867,46.401678,-105.814642,3783.308385149305
30019,Daniels,Montana,1661,48.783637,-105.431739,1426.2698538025336
30021,Dawson,Montana,8940,47.137216,-104.748806,2371.9259637836717
30023,Deer Lodge,Montana,9421,46.135851,-112.955566,736.682478438096
30025,Fallon,Montana,3049,46.360506,-104.316077,1620.594465200074
30027,Fergus,Montana,11446,47.092022,-109.4146,4339.329200627103
30029,Flathead,Montana,104357,48.24738,-114.28093,5087.222345588297
30031,Gallatin,Montana,118960,45.682956,-111.128767,2605.3521203230544
30033,Garfield,Montana,1173,47.309975,-106.946674,4676.559403201276
30035,Glacier,Montana,13778,48.601084,-112.803122,2995.150871561337
30037,Golden Valley,Montana,823,46.297881,-109.120778,1174.422602272101
30039,Granite,Montana,3309,46.445392,-113.319927,1727.1619721837258
30041,Hill,Montana,16309,48.511678,-109.767061,2899.401352850226
30043,Jefferson,Montana,12085,46.268426,-112.045462,1656.997191774753
30045,Judith Basin,Montana,2023,47.094038,-110.171269,1869.6867913420654
30047,Lake,Montana,31134,47.608393,-114.123168,1490.4673141530368
30049,Lewis and Clark,Montana,70973,46.646621,-112.019644,3458.380636349717
30051,Liberty,Montana,1959,48.538044,-110.985198,1429.987789789506
30053,Lincoln,Montana,19677,48.553306,-115.42649,3612.5587557234
30055,McCone,Montana,1729,47.569721,-105.638886,2642.2252706789454
30057,Madison,Montana,8623,45.419014,-111.922649,3588.156178060601
30059,Meagher,Montana,1927,46.529828,-110.881517,2391.868094328819
30061,Mineral,Montana,4535,47.182752,-114.894335,1219.6194259748938
30063,Missoula,Montana,117922,46.875546,-114.021512,2593.008813851273
30065,Musselshell,Montana,4730,46.420108,-108.483111,1868.9575165655876
30067,Park,Montana,17191,45.604896,-110.596931,2802.4793801080423
30069,Petroleum,Montana,496,47.012154,-108.317862,1655.6245352802025
30071,Phillips,Montana,4217,48.367246,-107.86655,5140.421344636984
30073,Pondera,Montana,5898,48.211424,-112.157767,1624.5666760995286
30075,Powder River,Montana,1694,45.438494,-105.544609,3298.1961534950833
30077,Powell,Montana,6946,46.450646,-112.757979,2326.0419921387206
30079,Prairie,Montana,1088,46.809714,-105.276222,1736.6026448669681
30081,Ravalli,Montana,44174,46.358548,-114.111357,2390.966463934848
30083,Richland,Montana,11491,47.72072,-104.204227,2084.555714427585
30085,Roosevelt,Montana,10794,48.134392,-105.212553,2354.60219043245
30087,Rosebud,Montana,8329,45.902894,-106.612238,5008.135031554257
30089,Sanders,Montana,12400,47.635009,-115.175789,2760.400364154568
30091,Sheridan,Montana,3539,48.734101,-104.49367,1676.940803793883
30093,Silver Bow,Montana,35133,45.98746,-112.525517,717.9833234832881
30095,Stillwater,Montana,8963,45.615383,-109.238178,1796.7460835177349
30097,Sweet Grass,Montana,3678,45.829391,-109.91651,1855.5360823644862
30099,Teton,Montana,6226,47.762524,-112.039341,2271.615666220182
30101,Toole,Montana,4971,48.578065,-111.850473,1914.864154337759
30103,Treasure,Montana,762,46.247085,-107.247111,977.8006556176816
30105,Valley,Montana,7578,48.236249,-106.541586,4926.114212161384
30107,Wheatland,Montana,2069,46.454552,-109.845461,1422.4808144003412
30109,Wibaux,Montana,937,46.969955,-104.191241,889.5714583029495
30111,Yellowstone,Montana,164731,45.789945,-108.546051,2633.46799495539
31001,Adams,Nebraska,31205,40.585501,-98.41518,563.273950319409
31003,Antelope,Nebraska,6295,42.147054,-98.057377,857.156681696118
31005,Arthur,Nebraska,434,41.569368,-101.678874,715.1517575885706
31007,Banner,Nebraska,674,41.558824,-103.721644,746.0387793054387
31009,Blaine,Nebraska,431,41.906138,-100.013369,710.6909162606156
31011,Boone,Nebraska,5379,41.677314,-98.014023,686.5431868720046
31013,Box Butte,Nebraska,10842,42.136678,-102.905215,1075.3640479067683
31015,Boyd,Nebraska,1810,42.893569,-98.74483,539.9346173060231
31017,Brown,Nebraska,2903,42.543087,-99.849627,1221.3555154119995
31019,Buffalo,Nebraska,50084,40.737756,-99.072828,968.2203131812834
31021,Burt,Nebraska,6722,41.845218,-96.347791,491.5857856969081
31023,Butler,Nebraska,8369,41.247435,-97.141745,584.8934603796309
31025,Cass,Nebraska,26598,40.949471,-96.063719,557.3464960810187
31027,Cedar,Nebraska,8380,42.576739,-97.250958,740.2438183393823
31029,Chase,Nebraska,3893,40.501955,-101.625629,894.4185620218929
31031,Cherry,Nebraska,5455,42.788407,-100.749694,5960.221749048879
31033,Cheyenne,Nebraska,9468,41.164852,-102.982567,1196.0081820607277
31035,Clay,Nebraska,6104,40.547589,-98.027882,572.2894561859591
31037,Colfax,Nebraska,10582,41.515594,-97.076357,411.6469438155066
31039,Cuming,Nebraska,9013,41.896856,-96.758441,570.5220573387111
31041,Custer,Nebraska,10545,41.400577,-99.673936,2575.593747030754
31043,Dakota,Nebraska,21582,42.446864,-96.438647,264.2761568507741
31045,Dawes,Nebraska,8199,42.786274,-103.066332,1396.3910490693333
31047,Dawson,Nebraska,24111,40.827351,-99.856676,1013.0586240413281
31049,Deuel,Nebraska,1838,41.090929,-102.33652,439.8508007050272
31051,Dixon,Nebraska,5606,42.436803,-96.826061,476.11029534803544
31053,Dodge,Nebraska,37167,41.471288,-96.528637,529.06698749285
31055,Douglas,Nebraska,584526,41.26173,-96.069741,326.4073401479824
31057,Dundy,Nebraska,1654,40.089487,-101.59927,919.6784320372807
31059,Fillmore,Nebraska,5551,40.541248,-97.580053,575.3704950406124
31061,Franklin,Nebraska,2889,40.185987,-98.95454,575.8157179339329
31063,Frontier,Nebraska,2519,40.609996,-100.398828,974.6312553535237
31065,Furnas,Nebraska,4636,40.250813,-99.934116,719.13160249990494
31067,Gage,Nebraska,21704,40.280866,-96.713556,851.4609582512717
31069,Garden,Nebraska,1874,41.429505,-102.323863,1705.3652786846192
31071,Garfield,Nebraska,1813,41.803658,-99.104124,569.3301595890338
31073,Gosper,Nebraska,1893,40.59443,-99.826842,458.1550824185058
31075,Grant,Nebraska,611,41.969597,-101.734576,776.9849580506376
31077,Greeley,Nebraska,2188,41.555312,-98.49942,569.8111888243379
31079,Hall,Nebraska,62895,40.91634,-98.377793,546.3899299522267
31081,Hamilton,Nebraska,9429,40.879505,-98.023002,542.109638101775
31083,Harlan,Nebraska,3073,40.145347,-99.406335,553.4663327083769
31085,Hayes,Nebraska,856,40.500842,-101.049757,713.0617796542704
31087,Hitchcock,Nebraska,2616,40.21095,-101.004675,709.9425135970992
31089,Holt,Nebraska,10127,42.460461,-98.743792,2412.396768493273
31091,Hooker,Nebraska,711,42.010663,-101.050551,721.1601125844551
31093,Howard,Nebraska,6475,41.18917,-98.489627,569.3379225590345
31095,Jefferson,Nebraska,7240,40.164225,-97.141688,570.1780264157275
31097,Johnson,Nebraska,5290,40.401098,-96.227732,376.07504499316025
31099,Kearney,Nebraska,6688,40.507252,-98.99218,516.2431274636238
31101,Keith,Nebraska,8335,41.141819,-101.6998,1061.743576884606
31103,Keya Paha,Nebraska,769,42.868932,-99.717406,773.075967904733
31105,Kimball,Nebraska,3434,41.231296,-103.66158,951.9414728123984
31107,Knox,Nebraska,8391,42.62421,-97.782589,1108.4430820031835
31109,Lancaster,Nebraska,322608,40.799269,-96.671536,837.5609762934395
31111,Lincoln,Nebraska,34676,41.119294,-100.789525,2564.1402828679397
31113,Logan,Nebraska,716,41.499176,-100.507661,570.6983515843244
31115,Loup,Nebraska,607,41.832646,-99.416371,563.5213804128236
31117,McPherson,Nebraska,399,41.560427,-101.004858,859.2551511751922
31119,Madison,Nebraska,35585,42.00636,-97.461443,572.6221692963679
31121,Merrick,Nebraska,7668,41.130786,-98.037243,487.25946660813054
31123,Morrill,Nebraska,4555,41.708586,-103.162925,1424.0173322648961
31125,Nance,Nebraska,3380,41.404591,-97.896242,441.6025867392882
31127,Nemaha,Nebraska,7074,40.401975,-95.839188,407.37662536991337
31129,Nuckolls,Nebraska,4095,40.114628,-98.0618,575.1552214654762
31131,Otoe,Nebraska,15912,40.670824,-96.03688,615.6637097457564
31133,Pawnee,Nebraska,2544,40.133204,-96.177346,431.07463261674974
31135,Perkins,Nebraska,2858,40.844891,-101.675458,883.3124720406536
31137,Phelps,Nebraska,8968,40.466361,-99.40454,539.789595404745
31139,Pierce,Nebraska,7317,42.259529,-97.591612,573.2486818250297
31141,Platte,Nebraska,34296,41.46697,-97.385528,674.0497036490257
31143,Polk,Nebraska,5214,41.173605,-97.55672,438.67094393726774
31145,Red Willow,Nebraska,10702,40.206742,-100.592097,717.0057255591031
31147,Richardson,Nebraska,7871,40.099879,-95.669705,551.8408738949771
31149,Rock,Nebraska,1262,42.536738,-99.499863,1008.2927342087297
31151,Saline,Nebraska,14292,40.579217,-97.016896,574.0614442434642
31153,Sarpy,Nebraska,190604,41.152889,-96.0437,238.1014606279409
31155,Saunders,Nebraska,22278,41.195383,-96.560061,748.9284566638416
31157,Scotts Bluff,Nebraska,36084,41.865094,-103.680393,739.6080590501244
31159,Seward,Nebraska,17609,40.875087,-97.102308,571.4295313888526
31161,Sheridan,Nebraska,5127,42.704794,-102.404074,2440.8846687717037
31163,Sherman,Nebraska,2959,41.228647,-98.968633,565.853085711656
31165,Sioux,Nebraska,1135,42.408762,-103.833171,2066.7218456844575
31167,Stanton,Nebraska,5842,41.985101,-97.255038,427.608414387663
31169,Thayer,Nebraska,5034,40.178256,-97.628078,573.80697936872
31171,Thomas,Nebraska,669,41.967138,-100.565595,712.5765928709225
31173,Thurston,Nebraska,6773,42.161934,-96.522459,393.58376629767616
31175,Valley,Nebraska,4059,41.573672,-98.948914,568.1117833394223
31177,Washington,Nebraska,20865,41.504682,-96.156611,389.9574230091736
31179,Wayne,Nebraska,9697,42.223628,-97.056303,442.91593330905295
31181,Webster,Nebraska,3395,40.195862,-98.486606,574.9130419753163
31183,Wheeler,Nebraska,774,41.885209,-98.545473,575.1832972700404
31185,York,Nebraska,14125,40.863485,-97.605023,572.5099884724954
32001,Churchill,Nevada,25516,39.474469,-118.796052,4950.157014813478
32003,Clark,Nevada,2265461,36.141141,-115.152976,7891.661157085389
32005,Douglas,Nevada,49488,38.957468,-119.756218,710.4849844272065
32007,Elko,Nevada,53702,40.856303,-115.534273,17173.445367670047
32009,Esmeralda,Nevada,729,37.704407,-117.670635,3581.889098710959
32011,Eureka,Nevada,1855,39.946993,-116.209128,4175.68805788842
32013,Humboldt,Nevada,17285,41.017558,-117.744296,9640.791532822906
32015,Lander,Nevada,5734,40.49846,-116.949528,5519.246634688219
32017,Lincoln,Nevada,4499,37.710093,-114.626444,10633.385591874398
32019,Lyon,Nevada,59235,39.355756,-119.327152,2003.0747793664582
32021,Mineral,Nevada,4554,38.601613,-118.643399,3751.2826535717186
32023,Nye,Nevada,51591,36.414296,-116.12566700000001,18181.913279903052
32027,Pershing,Nevada,6650,40.334654,-118.294224,6036.588318546374
32029,Storey,Nevada,4104,39.389828,-119.622432,263.77831209425904
32031,Washoe,Nevada,486492,39.534488,-119.793527,6315.876230412502
32033,White Pine,Nevada,9080,39.278317,-114.875458,8886.664921021587
32510,Carson City,Nevada,58639,39.166096,-119.75408,144.53401177969116
33001,Belknap,New Hampshire,63705,43.518179,-71.439516,401.84725597060753
33003,Carroll,New Hampshire,50107,43.810093,-71.170079,931.863518863799
33005,Cheshire,New Hampshire,76458,42.897949,-72.260597,706.7087462420822
33007,Coos,New Hampshire,31268,44.544534,-71.3636,1794.573614471149
33009,Grafton,New Hampshire,91118,43.83744,-71.957176,1708.5985363847867
33011,Hillsborough,New Hampshire,422937,42.879412,-71.531546,876.525682583153
33013,Merrimack,New Hampshire,153808,43.244048,-71.586768,932.8991591393831
33015,Rockingham,New Hampshire,314176,42.937487,-71.105861,695.3912703483415
33017,Strafford,New Hampshire,130889,43.246137,-70.954351,367.4701927492633
33019,Sullivan,New Hampshire,43063,43.370229,-72.256473,537.8755646102175
34001,Atlantic,New Jersey,274534,39.428157,-74.584723,555.5142409514768
34003,Bergen,New Jersey,955732,40.916918,-74.056816,232.7882296726065
34005,Burlington,New Jersey,461860,39.983738,-74.836626999999993,799.2845442058806
34007,Camden,New Jersey,523485,39.863128,-75.026364,221.36221196783796
34009,Cape May,New Jersey,95263,39.096879,-74.806953,251.52159289256352
34011,Cumberland,New Jersey,154152,39.431713,-75.0896,483.3606162771149
34013,Essex,New Jersey,863728,40.767919,-74.216055,126.08452978573713
34015,Gloucester,New Jersey,302294,39.748752,-75.130305,322.0071099090876
34017,Hudson,New Jersey,724854,40.741644,-74.061448,46.19357962998525
34019,Hunterdon,New Jersey,128947,40.572604,-74.895969,427.8345061591808
34021,Mercer,New Jersey,387340,40.255387,-74.69945,224.4780220245876
34023,Middlesex,New Jersey,863162,40.484409,-74.388583,309.24730577238057
34025,Monmouth,New Jersey,643615,40.29118,-74.14859,468.1818133906414
34027,Morris,New Jersey,509285,40.859148,-74.50031,460.9723258536504
34029,Ocean,New Jersey,637229,39.978586,-74.215904,628.2857499295625
34031,Passaic,New Jersey,524118,40.923998,-74.189868,186.01332536619253
34033,Salem,New Jersey,64837,39.627242,-75.378171,331.8622084330727
34035,Somerset,New Jersey,345361,40.559937,-74.578391,301.8659379096532
34037,Sussex,New Jersey,144221,41.090477,-74.655456,518.6628949427881
34039,Union,New Jersey,575345,40.659355,-74.293688,102.76632775738882
34041,Warren,New Jersey,109632,40.794655,-75.014893,356.54060241998565
35001,Bernalillo,New Mexico,676444,35.109462,-106.617779,1161.245251044801
35003,Catron,New Mexico,3579,33.958709,-108.531494,6924.186865861713
35005,Chaves,New Mexico,65157,33.365668,-104.514733,6067.176436960554
35006,Cibola,New Mexico,27172,35.107009,-107.818849,4539.984226800177
35007,Colfax,New Mexico,12387,36.698075,-104.656615,3757.976044917056
35009,Curry,New Mexico,48430,34.421082,-103.213229,1405.5260199630802
35011,De Baca,New Mexico,1698,34.460693,-104.247994,2323.1067829110616
35013,Do̱a Ana,New Mexico,219561,32.24837,-106.728836,3808.188859986697
35015,Eddy,New Mexico,62314,32.538156,-104.288595,4176.346587166379
35017,Grant,New Mexico,28185,32.781053,-108.24321,3961.206899517388
35019,Guadalupe,New Mexico,4452,34.932588,-104.764455,3029.771488796526
35021,Harding,New Mexico,657,35.853043,-103.978557,2125.478144376501
35023,Hidalgo,New Mexico,4178,32.286524,-108.771223,3438.5338463966928
35025,Lea,New Mexico,74455,32.75172,-103.190527,4391.551638049798
35027,Lincoln,New Mexico,20269,33.419573,-105.631108,4831.114862917267
35028,Los Alamos,New Mexico,19419,35.869176,-106.272314,109.12279747878843
35029,Luna,New Mexico,25427,32.223031,-107.741875,2965.178451340458
35031,McKinley,New Mexico,72902,35.513228,-108.634281,5451.063401986043
35033,Mora,New Mexico,4189,36.00418,-105.23707,1926.2492428971036
35035,Otero,New Mexico,67839,32.778517,-106.000317,6612.561612879374
35037,Quay,New Mexico,8746,35.178327,-103.662364,2873.95472213191
35039,Rio Arriba,New Mexico,40363,36.203984,-106.205155,5860.873715748448
35041,Roosevelt,New Mexico,19191,34.168551,-103.347539,2446.0509341874936
35043,Sandoval,New Mexico,148834,35.319674,-106.649224,3710.1939935160553
35045,San Juan,New Mexico,121661,36.723982,-108.220154,5517.231204586496
35047,San Miguel,New Mexico,27201,35.576344,-105.307874,4721.5144393076
35049,Santa Fe,New Mexico,154823,35.632632,-106.004765,1910.3799233271384
35051,Sierra,New Mexico,11576,33.106952,-107.281723,4181.208038441536
35053,Socorro,New Mexico,16595,34.154884,-106.960356,6646.386367001507
35055,Taos,New Mexico,34489,36.435099,-105.60791,2202.372896993724
35057,Torrance,New Mexico,15045,34.870562,-106.1027,3345.2128025406264
35059,Union,New Mexico,4079,36.468186,-103.265891,3825.050138936738
35061,Valencia,New Mexico,76205,34.755709,-106.722815,1066.743969338145
36001,Albany,New York,314848,42.680589,-73.811637,522.8878911725969
36003,Allegany,New York,46456,42.228676,-78.020786,1029.4352609981675
36005,Bronx,New York,1472654,40.849395,-73.882271,42.17527701314428
36007,Broome,New York,198683,42.120758,-75.936264,705.6383046484333
36009,Cattaraugus,New York,77042,42.223696,-78.608393,1308.1627143068238
36011,Cayuga,New York,76248,42.938915,-76.560652,691.5869544281421
36013,Chautauqua,New York,127657,42.245031,-79.314802,1060.411875790426
36015,Chemung,New York,84148,42.120553,-76.813813,407.3333139741711
36017,Chenango,New York,47220,42.480979,-75.568857,893.5924810094978
36019,Clinton,New York,79843,44.72994,-73.542837,1037.7511061238038
36021,Columbia,New York,61570,42.274439,-73.680411,634.663422064899
36023,Cortland,New York,46809,42.595471,-76.146202,498.77370016188996
36025,Delaware,New York,44308,42.248721,-74.996335,1442.5960654313583
36027,Dutchess,New York,295911,41.678068,-73.84154,795.6015720859815
36029,Erie,New York,954236,42.891147,-78.792727,1042.7308517644121
36031,Essex,New York,37381,44.168428,-73.676357,1794.1214359474416
36033,Franklin,New York,47555,44.717734,-74.351416,1629.2959564976536
36035,Fulton,New York,53324,43.058597,-74.329857,495.45968263151605
36037,Genesee,New York,58388,42.998899,-78.171041,492.9387729891934
36039,Greene,New York,47931,42.298257,-73.978824,647.161465154371
36041,Hamilton,New York,5107,43.612735,-74.385492,1717.3782747597247
36043,Herkimer,New York,60139,43.071299,-74.994925,1410.5857489824539
36045,Jefferson,New York,116721,44.019862,-75.89504,1267.912947291484
36047,Kings,New York,2736074,40.651666,-73.954985,69.37656713798582
36049,Lewis,New York,26582,43.788692,-75.449227,1276.460361047758
36051,Livingston,New York,61834,42.769037,-77.762787,631.7614990904341
36053,Madison,New York,68016,42.98686,-75.719961,654.8501243891811
36055,Monroe,New York,759443,43.160725,-77.618985,656.9479838268447
36057,Montgomery,New York,49532,42.93271,-74.344144,403.11050153817115
36059,Nassau,New York,1395774,40.716432,-73.603664,284.54168733616314
36061,New York,New York,1694251,40.776422,-73.967437,22.65784996209886
36063,Niagara,New York,212666,43.134406,-78.851139,522.3528072489878
36065,Oneida,New York,232125,43.146277,-75.355941,1212.443221988382
36067,Onondaga,New York,476516,43.067977,-76.167376,778.3926845903552
36069,Ontario,New York,112458,42.902312,-77.266946,644.0752038819205
36071,Orange,New York,401310,41.41957,-74.239375,812.0763037016413
36073,Orleans,New York,40343,43.249285,-78.224364,391.26312359789176
36075,Oswego,New York,117525,43.392222,-76.31179,951.5989511627527
36077,Otsego,New York,58524,42.564145,-75.060236,1001.7370898277985
36079,Putnam,New York,97668,41.410932,-73.718558,230.25192883993589
36081,Queens,New York,2405464,40.721204,-73.834008,108.72407016571208
36083,Rensselaer,New York,161130,42.699563,-73.631993,652.4585022129696
36085,Richmond,New York,495747,40.589259,-74.136701,57.5225343409009
36087,Rockland,New York,338329,41.127445,-74.02214,173.68458189562887
36089,St. Lawrence,New York,108505,44.652827,-75.147873,2679.3950050218573
36091,Saratoga,New York,235509,43.007918,-73.784353,809.9698592824815
36093,Schenectady,New York,158061,42.809147,-73.945253,204.6687820508952
36095,Schoharie,New York,29714,42.64398,-74.435708,621.818897848145
36097,Schuyler,New York,17898,42.389251,-76.869139,328.34336177705467
36099,Seneca,New York,33814,42.82851,-76.827711,323.6975362022029
36101,Steuben,New York,93584,42.264824,-77.31968,1390.5077046859494
36103,Suffolk,New York,1525920,40.823365,-73.103278,910.9085439006128
36105,Sullivan,New York,78624,41.698542,-74.698587,968.1450410210571
36107,Tioga,New York,48455,42.121424,-76.298893,518.7668664625646
36109,Tompkins,New York,105740,42.459082,-76.478989,474.64188899307345
36111,Ulster,New York,181851,41.841749,-74.098362,1124.2359579789731
36113,Warren,New York,65737,43.392942,-73.711242,867.2215410286188
36115,Washington,New York,61302,43.289043,-73.460751,831.1892621005121
36117,Wayne,New York,91283,43.143635,-77.130245,603.8301731817603
36119,Westchester,New York,1004457,41.038581,-73.80547,430.72330011584495
36121,Wyoming,New York,40531,42.722711,-78.209554,592.7515389250185
36123,Yates,New York,24774,42.634707,-77.078135,338.13947663257807
37001,Alamance,North Carolina,171415,36.071544,-79.413154,423.45215978616983
37003,Alexander,North Carolina,36444,35.889332,-81.193451,259.9850483483494
37005,Alleghany,North Carolina,10888,36.497597,-81.10603,234.83516300775605
37007,Anson,North Carolina,22055,34.974145,-80.110797,531.4611822677441
37009,Ashe,North Carolina,26577,36.41363,-81.487979,426.26406188405247
37011,Avery,North Carolina,17806,36.07601,-81.939525,247.33786789469085
37013,Beaufort,North Carolina,44652,35.521622,-76.961773,832.7360329078886
37015,Bertie,North Carolina,17934,36.081687,-76.962721,699.1764097326301
37017,Bladen,North Carolina,29606,34.60917,-78.643311,875.0316390448604
37019,Brunswick,North Carolina,136693,34.041766,-78.216619,850.0826194912532
37021,Buncombe,North Carolina,269452,35.585308,-82.551811,656.496827701653
37023,Burke,North Carolina,87570,35.73127,-81.641243,506.2366402137653
37025,Cabarrus,North Carolina,225804,35.395655,-80.621106,361.23231391977316
37027,Caldwell,North Carolina,80652,35.873003,-81.502542,471.8879778950028
37029,Camden,North Carolina,10355,36.369324,-76.197747,240.32501214841486
37031,Carteret,North Carolina,67686,34.744126,-76.818665,507.6041565302785
37033,Caswell,North Carolina,22736,36.399939,-79.361345,425.3667338264345
37035,Catawba,North Carolina,160610,35.695474,-81.245331,401.3737510941701
37037,Chatham,North Carolina,76285,35.756012,-79.208387,681.6789448504456
37039,Cherokee,North Carolina,28774,35.101433,-84.022596,455.5409379852327
37041,Chowan,North Carolina,13708,36.117035,-76.626616,172.65713972717813
37043,Clay,North Carolina,11089,35.036306,-83.805739,214.98342052234364
37045,Cleveland,North Carolina,99519,35.291366,-81.515786,464.24946831126573
37047,Columbus,North Carolina,50623,34.280555,-78.706901,938.1210452738334
37049,Craven,North Carolina,100720,35.069158,-77.04141,706.572564149725
37051,Cumberland,North Carolina,334728,35.054571,-78.937283,652.5558265979839
37053,Currituck,North Carolina,28100,36.403222,-76.016801,261.90928266462197
37055,Dare,North Carolina,36915,35.920369,-75.676005,383.22890486165204
37057,Davidson,North Carolina,168930,35.857903,-80.200515,553.1796086121801
37059,Davie,North Carolina,42712,35.931411,-80.52037,263.69910246421944
37061,Duplin,North Carolina,48715,34.92845,-77.940295,814.7202633297031
37063,Durham,North Carolina,324833,35.986154,-78.901717,286.60507480090325
37065,Edgecombe,North Carolina,48900,35.902358,-77.656133,505.4363543004837
37067,Forsyth,North Carolina,382590,36.104617,-80.258522,407.85070631077144
37069,Franklin,North Carolina,68573,36.044193,-78.354026,491.8021314777387
37071,Gaston,North Carolina,227943,35.273689,-81.150823,355.7505331559225
37073,Gates,North Carolina,10478,36.464578,-76.706981,340.6122621157516
