fips,county,state,nearest_prog_id,nearest_drive_min,nearest_gc_miles
29223,Wayne,Missouri,47,164.82666666666668,105.7350111924039
29225,Webster,Missouri,45,178.92333333333332,119.89345169532592
29227,Worth,Missouri,46,164.77,96.86330865369315
29229,Wright,Missouri,45,202.93666666666667,120.65845811805087
29510,St. Louis,Missouri,47,4.885000000000001,0.8503074696609686
30001,Beaverhead,Montana,92,364.6616666666667,310.9428646719336
30003,Big Horn,Montana,12,528.5833333333334,424.53140605189134
30005,Blaine,Montana,92,772.2483333333333,549.1430944819767
30007,Broadwater,Montana,92,532.325,381.2069155488387
30009,Carbon,Montana,92,608.8033333333333,343.9034380888388
30011,Carter,Montana,12,673.3816666666667,410.9865436709078
30013,Cascade,Montana,92,561.2833333333333,465.26422476493815
30015,Chouteau,Montana,92,643.485,502.1782913073818
30017,Custer,Montana,12,597.69,462.66278725517634
30019,Daniels,Montana,43,836.6066666666667,632.5544517610285
30021,Dawson,Montana,43,649.4599999999999,571.5206098750386
30023,Deer Lodge,Montana,92,427.6616666666667,375.0620819256684
30025,Fallon,Montana,12,666.9983333333333,457.9470904453687
30027,Fergus,Montana,92,663.8766666666667,453.1762628070922
30029,Flathead,Montana,96,613.3483333333334,373.5889766613173
30031,Gallatin,Montana,92,451.2183333333333,341.42206597855613
30033,Garfield,Montana,12,723.6133333333333,533.3093523293375
30035,Glacier,Montana,92,697.9150000000001,543.2503476359899
30037,Golden Valley,Montana,92,644.4333333333333,405.48218170565053
30039,Granite,Montana,92,521.6166666666667,399.1747855137279
30041,Hill,Montana,92,686.635,544.5415891298393
30043,Jefferson,Montana,92,482.31,380.1557861395157
30045,Judith Basin,Montana,92,635.2800000000001,444.8162417351918
30047,Lake,Montana,96,562.9033333333333,380.9533586702778
30049,Lewis and Clark,Montana,92,482.595,406.24578962654846
30051,Liberty,Montana,92,681.575,538.4494871448197
30053,Lincoln,Montana,96,714.9599999999999,323.4717641648155
30055,McCone,Montana,43,726.0166666666667,618.3575709676838
30057,Madison,Montana,92,583.9433333333333,321.3522333022136
30059,Meagher,Montana,92,543.6166666666667,400.9199707497958
30061,Mineral,Montana,96,471.6316666666667,347.9834763351513
30063,Missoula,Montana,92,517.2366666666667,435.7393392830993
30065,Musselshell,Montana,12,639.37,496.4979926896605
30067,Park,Montana,92,497.57166666666666,339.94217257146454
30069,Petroleum,Montana,12,682.675,531.6174004171259
30071,Phillips,Montana,92,789.16,560.0204539626671
30073,Pondera,Montana,92,643.5333333333333,514.5040415132062
30075,Powder River,Montana,12,513.11,395.1228968645989
30077,Powell,Montana,92,462.88666666666666,395.289765788187
30079,Prairie,Montana,12,640.0533333333333,488.7266037486395
30081,Ravalli,Montana,92,547.7283333333332,402.6282556456568
30083,Richland,Montana,43,700.1,556.1130530829478
30085,Roosevelt,Montana,43,772.895,608.9297469140066
30087,Rosebud,Montana,12,571.5783333333333,434.9418416763517
30089,Sanders,Montana,96,508.275,331.90502565688575
30091,Sheridan,Montana,43,775.5316666666666,591.4203719697923
30093,Silver Bow,Montana,92,412.935,362.2498689026401
30095,Stillwater,Montana,92,563.39,359.51332915445397
30097,Sweet Grass,Montana,92,519.6916666666667,362.7353188502749
30099,Teton,Montana,92,607.7766666666666,483.3491839112098
30101,Toole,Montana,92,641.5166666666667,539.5953184883523
30103,Treasure,Montana,12,586.2366666666666,465.5005093148718
30105,Valley,Montana,43,830.5333333333333,669.7856292311615
30107,Wheatland,Montana,92,589.8083333333333,405.2687862322686
30109,Wibaux,Montana,43,612.6883333333334,543.5692396143361
30111,Yellowstone,Montana,12,564.6816666666667,458.03365268637236
31001,Adams,Nebraska,54,174.78333333333333,135.43766927495767
31003,Antelope,Nebraska,54,180.355,123.75517741345438
31005,Arthur,Nebraska,12,265.175,208.1256246460575
31007,Banner,Nebraska,12,207.62833333333336,138.39102746813978
31009,Blaine,Nebraska,54,292.4166666666667,213.3906961389076
31011,Boone,Nebraska,54,156.29833333333332,109.42768786464055
31013,Box Butte,Nebraska,12,288,193.66747372862756
31015,Boyd,Nebraska,54,265.2583333333333,181.55301307702263
31017,Brown,Nebraska,54,305.7583333333333,218.1150212594321
31019,Buffalo,Nebraska,54,198.94166666666666,165.34585563608496
31021,Burt,Nebraska,54,76.65333333333334,45.05880216841945
31023,Butler,Nebraska,54,90.64333333333335,60.50909818396994
31025,Cass,Nebraska,54,47.345,21.593629295437523
31027,Cedar,Nebraska,54,169.66,112.37887529644023
31029,Chase,Nebraska,12,251.66833333333335,177.59006645995265
31031,Cherry,Nebraska,54,374.9616666666667,266.85648996416154
31033,Cheyenne,Nebraska,12,200.03,138.39465350585985
31035,Clay,Nebraska,54,157.39,117.73134764319151
31037,Colfax,Nebraska,54,90.24666666666667,59.76755562735168
31039,Cuming,Nebraska,54,88.97166666666666,59.982144976888186
31041,Custer,Nebraska,54,251.19833333333332,192.06951123831377
31043,Dakota,Nebraska,54,114.58500000000001,85.70476880540504
31045,Dawes,Nebraska,12,343.93333333333334,229.4632011315381
31047,Dawson,Nebraska,54,238.93833333333333,204.31604231520902
31049,Deuel,Nebraska,12,206.02166666666665,161.1582618447514
31051,Dixon,Nebraska,54,140.21666666666667,92.60984951399165
31053,Dodge,Nebraska,54,50.875,32.27449040269047
31055,Douglas,Nebraska,54,14.28,4.841509972488324
31057,Dundy,Nebraska,12,241.79666666666665,173.25314490276645
31059,Fillmore,Nebraska,54,134.475,97.16944717604525
31061,Franklin,Nebraska,54,226.15,172.5246247387719
31063,Frontier,Nebraska,54,285.68666666666667,235.05496545649626
31065,Furnas,Nebraska,54,273.8016666666666,218.41120659880195
31067,Gage,Nebraska,54,113.36999999999999,77.56693230391923
31069,Garden,Nebraska,12,237.52833333333334,175.95752246809047
31071,Garfield,Nebraska,54,230.27666666666667,166.12389682905354
31073,Gosper,Nebraska,54,246.52833333333334,206.0844358246731
31075,Grant,Nebraska,12,300.7816666666667,223.46811208204136
31077,Greeley,Nebraska,54,188.855,132.35537085142047
31079,Hall,Nebraska,54,161.52833333333334,127.19864029919346
31081,Hamilton,Nebraska,54,140.87333333333333,109.69492959136917
31083,Harlan,Nebraska,54,253.52,195.3003568075952
31085,Hayes,Nebraska,12,304.2066666666667,206.83158918616792
31087,Hitchcock,Nebraska,12,280.60833333333335,205.47266998722233
31089,Holt,Nebraska,54,231.63166666666666,164.94177504480282
31091,Hooker,Nebraska,12,348.24,252.30211986306514
31093,Howard,Nebraska,54,173.75333333333336,130.65826149891137
31095,Jefferson,Nebraska,54,143.43333333333334,96.96315755117014
31097,Johnson,Nebraska,54,91.68,60.444186442856584
31099,Kearney,Nebraska,54,202.35,165.76277366055675
31101,Keith,Nebraska,12,224.25333333333336,191.18058046883434
31103,Keya Paha,Nebraska,54,319.4566666666667,221.89004958806976
31105,Kimball,Nebraska,12,177.65166666666667,119.93559871208913
31107,Knox,Nebraska,54,203.92999999999998,132.51189220859487
31109,Lancaster,Nebraska,54,69.07166666666667,47.98572381564388
31111,Lincoln,Nebraska,12,274.01500000000004,233.1217414268896
31113,Logan,Nebraska,12,311.90166666666664,257.4001804607614
31115,Loup,Nebraska,54,257.6333333333333,182.27189109986628
31117,McPherson,Nebraska,12,308.99666666666667,236.86776056963924
31119,Madison,Nebraska,54,141.72666666666666,92.58306428506194
31121,Merrick,Nebraska,54,146.65333333333334,107.46203339361207
31123,Morrill,Nebraska,12,254.04,161.61728149957628
31125,Nance,Nebraska,54,145.14166666666668,100.1131334901555
31127,Nemaha,Nebraska,54,81.86333333333333,59.38288852048454
31129,Nuckolls,Nebraska,54,194.96833333333333,134.68331967967623
31131,Otoe,Nebraska,54,71.36166666666666,40.48955466264671
31133,Pawnee,Nebraska,54,109.405,78.2226102989404
31135,Perkins,Nebraska,12,245.12166666666664,183.17843958482453
31137,Phelps,Nebraska,54,227.2,187.2037138757126
31139,Pierce,Nebraska,54,161.49833333333333,108.36001921148132
31141,Platte,Nebraska,54,109.63000000000001,74.49964099009944
31143,Polk,Nebraska,54,114.39166666666667,82.3017774790352
31145,Red Willow,Nebraska,12,309.62166666666667,227.03177783325555
31147,Richardson,Nebraska,54,118.54333333333334,81.42491581649533
31149,Rock,Nebraska,54,287.05333333333334,201.64619143043421
31151,Saline,Nebraska,54,103.945,71.61526692034336
31153,Sarpy,Nebraska,54,20.223333333333336,7.867360332424724
31155,Saunders,Nebraska,54,52.736666666666665,30.582122540444864
31157,Scotts Bluff,Nebraska,12,231.47833333333335,158.58293811398087
31159,Seward,Nebraska,54,89.32666666666667,64.23495931588316
31161,Sheridan,Nebraska,12,361.72166666666664,240.50514872985016
31163,Sherman,Nebraska,54,208.10666666666665,155.43342728096994
31165,Sioux,Nebraska,12,272.16833333333335,191.4322396694104
31167,Stanton,Nebraska,54,128.045,83.07871803566748
31169,Thayer,Nebraska,54,165.975,114.06839218082631
31171,Thomas,Nebraska,54,331.73499999999996,242.066662424763
31173,Thurston,Nebraska,54,109.96666666666667,68.68590916321803
31175,Valley,Nebraska,54,222.35833333333332,155.55479705838732
31177,Washington,Nebraska,54,34.45333333333333,19.600582674319302
31179,Wayne,Nebraska,54,132.505,87.03338389840019
31181,Webster,Nebraska,54,214.72833333333335,150.4078158920627
31183,Wheeler,Nebraska,54,202.75,139.72232964392649
31185,York,Nebraska,54,117.60166666666667,89.03025170181166
32001,Churchill,Nevada,4,230.20499999999998,156.14483345644248
32003,Clark,Nevada,6,252.04500000000002,187.383185965442
32005,Douglas,Nevada,4,165.79833333333332,95.54964114980613
32007,Elko,Nevada,92,310.2033333333333,193.43372004766022
32009,Esmeralda,Nevada,4,434.93833333333333,213.72092858794014
32011,Eureka,Nevada,92,364.9066666666667,237.06920716251685
32013,Humboldt,Nevada,4,334.44666666666666,260.2349442988158
32015,Lander,Nevada,92,337.37333333333333,268.6922137537157
32017,Lincoln,Nevada,92,441.86333333333334,258.6942626677892
32019,Lyon,Nevada,4,232.11666666666667,126.92216536641298
32021,Mineral,Nevada,4,324.9483333333334,151.74932948760608
32023,Nye,Nevada,6,329.4,175.4918463844305
32027,Pershing,Nevada,4,266.57,208.63894230035015
32029,Storey,Nevada,4,194.04333333333335,114.01829827195763
32031,Washoe,Nevada,4,158.37166666666664,111.87883175510173
32033,White Pine,Nevada,92,273.6433333333333,190.90042015294526
32510,Carson City,Nevada,4,181.24666666666664,100.69182817886865
33001,Belknap,New Hampshire,55,113.91666666666667,44.40620322710067
33003,Carroll,New Hampshire,55,147.84166666666667,56.167816128601416
33005,Cheshire,New Hampshire,38,81.07833333333333,49.77800884632305
33007,Coos,New Hampshire,55,153.04333333333335,73.6617108754854
33009,Grafton,New Hampshire,55,74.60666666666665,18.679140379316134
33011,Hillsborough,New Hampshire,37,76.98333333333333,43.68100558598654
33013,Merrimack,New Hampshire,55,84.16000000000001,47.6093695320695
33015,Rockingham,New Hampshire,37,72.675,40.64708046976168
33017,Strafford,New Hampshire,37,111.86833333333334,62.15054390242834
33019,Sullivan,New Hampshire,55,46.01,23.48981660123017
34001,Atlantic,New Jersey,79,67.555,47.12912547601625
34003,Bergen,New Jersey,64,16.308333333333334,7.857044790913637
34005,Burlington,New Jersey,79,30.43,17.175639058017413
34007,Camden,New Jersey,79,21.283333333333335,9.128466098620997
34009,Cape May,New Jersey,79,99.86333333333333,61.7457746060089
34011,Cumberland,New Jersey,79,62.25666666666667,35.89602304302825
34013,Essex,New Jersey,56,6.885000000000001,2.432551406321616
34015,Gloucester,New Jersey,79,25.876666666666665,13.883690411345963
34017,Hudson,New Jersey,56,16.131666666666668,6.737622958656578
34019,Hunterdon,New Jersey,56,67.68666666666667,38.7394915107569
34021,Mercer,New Jersey,120,40.781666666666666,22.628178298082215
34023,Middlesex,New Jersey,56,45.05333333333333,20.424154421559088
34025,Monmouth,New Jersey,56,60.14833333333333,30.999044726066945
34027,Morris,New Jersey,56,34.015,18.23506996217803
34029,Ocean,New Jersey,120,91.015,44.02446445429492
34031,Passaic,New Jersey,56,23.709999999999997,12.801692227301658
34033,Salem,New Jersey,79,53.095,25.099374222053907
34035,Somerset,New Jersey,56,43.875,23.810521971193356
34037,Sussex,New Jersey,56,54.46,34.36721048148783
34039,Union,New Jersey,56,14.565,7.714877427868823
34041,Warren,New Jersey,56,78.26166666666667,43.33451777340345
35001,Bernalillo,New Mexico,106,345.93666666666667,288.8265526070216
35003,Catron,New Mexico,3,384.97166666666664,183.26607346269145
35005,Chaves,New Mexico,106,221.69333333333333,151.54825786651998
35006,Cibola,New Mexico,106,452.7,353.47113656466314
35007,Colfax,New Mexico,12,267.5083333333333,210.65298267471636
35009,Curry,New Mexico,106,108.42333333333333,94.57853587262281
35011,De Baca,New Mexico,106,186.08666666666667,147.2800514243647
35013,Do̱a Ana,New Mexico,3,295.15333333333336,246.31464071358982
35015,Eddy,New Mexico,106,225.09166666666667,156.35421077632864
35017,Grant,New Mexico,3,224.52833333333334,161.7306686978251
35019,Guadalupe,New Mexico,106,249.60666666666665,188.00295369750313
35021,Harding,New Mexico,106,350.2316666666667,195.8118405797428
35023,Hidalgo,New Mexico,3,192.93166666666667,126.98685608525679
35025,Lea,New Mexico,106,127.9,94.6090484943839
35027,Lincoln,New Mexico,106,323.7366666666667,215.33116166943816
35028,Los Alamos,New Mexico,106,397.4866666666667,293.92064381474114
35029,Luna,New Mexico,3,231.19833333333332,187.15275239697164
35031,McKinley,New Mexico,3,419.03,262.0505427148155
35033,Mora,New Mexico,106,357.54,252.2402725825586
35035,Otero,New Mexico,3,386.21666666666664,290.41605498530436
35037,Quay,New Mexico,106,218.25333333333336,148.71833293549298
35039,Rio Arriba,New Mexico,106,420.1066666666667,303.4408158501542
35041,Roosevelt,New Mexico,106,119.87166666666667,92.13489768547915
35043,Sandoval,New Mexico,106,382.7433333333333,295.73299055221014
35045,San Juan,New Mexico,12,511.89500000000004,277.85947394933186
35047,San Miguel,New Mexico,106,310.22,237.44786824188898
35049,Santa Fe,New Mexico,106,350.93833333333333,272.69515176814195
35051,Sierra,New Mexico,3,364.8616666666667,221.23736749201674
35053,Socorro,New Mexico,3,439.85833333333335,265.5638032805856
35055,Taos,New Mexico,12,338.0883333333333,232.3985825604823
35057,Torrance,New Mexico,106,330.79833333333335,255.83390499668636
35059,Union,New Mexico,106,288.475,213.22100014515686
35061,Valencia,New Mexico,106,382.665,287.1880448211266
36001,Albany,New York,58,10.99,2.6742214808137668
36003,Allegany,New York,60,102.91833333333334,55.52949928808153
36005,Bronx,New York,114,7.455,1.520863441740283
36007,Broome,New York,69,90.73166666666665,64.37073299815417
36009,Cattaraugus,New York,60,78.77333333333333,42.62641098860073
36011,Cayuga,New York,69,38.891666666666666,22.486650578943784
36013,Chautauqua,New York,60,80.36333333333333,50.07274405732065
36015,Chemung,New York,69,120.50333333333333,72.26576971635906
36017,Chenango,New York,69,100.69333333333334,48.24830744947541
36019,Clinton,New York,55,178.82666666666668,94.01155388923944
36021,Columbia,New York,58,54.35166666666667,26.572385895905555
36023,Cortland,New York,69,43.40833333333333,30.750675858287764
36025,Delaware,New York,58,142.16,68.21900204064445
36027,Dutchess,New York,70,73.99499999999999,40.96202940872429
36029,Erie,New York,60,15.111666666666668,4.831346058275034
36031,Essex,New York,58,151.56166666666667,104.85238093436158
36033,Franklin,New York,69,254.98,146.09657674468792
36035,Fulton,New York,58,68.62333333333332,39.69799150714849
36037,Genesee,New York,67,46.973333333333336,28.9909934569136
36039,Greene,New York,58,59.23166666666667,26.58968530723344
36041,Hamilton,New York,58,139.69333333333333,73.12710782896119
36043,Herkimer,New York,69,90.11999999999999,57.745963769365474
36045,Jefferson,New York,69,90.08999999999999,68.75445484060921
36047,Kings,New York,59,2.6666666666666665,0.5943249476572645
36049,Lewis,New York,69,124.45333333333333,62.188116556471215
36051,Livingston,New York,67,47.065000000000005,25.55242255511768
36053,Madison,New York,69,51.96,21.439897611914148
36055,Monroe,New York,67,8.879999999999999,2.515995269779659
36057,Montgomery,New York,58,56.305,34.73423200467342
36059,Nassau,New York,61,2.185,0.3166814938440715
36061,New York,New York,66,4.22,1.0243629135258179
36063,Niagara,New York,60,43.626666666666665,21.573751372019107
36065,Oneida,New York,69,58.64666666666667,40.12787257702077
36067,Onondaga,New York,69,7.411666666666666,2.4114369960028963
36069,Ontario,New York,67,41.92833333333333,23.647672074084177
36071,Orange,New York,70,70.81666666666666,32.082928449475816
36073,Orleans,New York,67,49.038333333333334,31.49720376211607
36075,Oswego,New York,69,50.2,25.8312745517573
36077,Otsego,New York,58,113.555,65.62848165738012
36079,Putnam,New York,70,44.88166666666667,22.97029304012279
36081,Queens,New York,122,3.665,1.5390795960355539
36083,Rensselaer,New York,58,21.933333333333334,7.969290056065417
36085,Richmond,New York,59,26.76833333333333,11.05349036701961
36087,Rockland,New York,70,25.993333333333332,11.40765532558652
36089,St. Lawrence,New York,69,161.1,121.83641579046706
36091,Saratoga,New York,58,41.945,24.55468568432828
36093,Schenectady,New York,58,27.44,13.83522005256522
36095,Schoharie,New York,58,69.27833333333334,33.56839994773255
36097,Schuyler,New York,67,109.31666666666666,63.585298543790074
36099,Seneca,New York,69,69.65333333333334,37.84128616559872
36101,Steuben,New York,67,108.70833333333333,61.3593018181866
36103,Suffolk,New York,68,16.555,5.899361189456794
36105,Sullivan,New York,70,107.725,62.559929021911024
36107,Tioga,New York,69,111.23,64.02734298198197
36109,Tompkins,New York,69,77.45833333333333,43.739528245761505
36111,Ulster,New York,58,84.145,58.41101692980952
36113,Warren,New York,58,74.53,51.25544585989738
36115,Washington,New York,58,84.11166666666666,46.76110516253596
36117,Wayne,New York,67,53.725,24.883741238915576
36119,Westchester,New York,70,8.99,3.2641901376033036
36121,Wyoming,New York,60,53.72166666666667,27.94848875703013
36123,Yates,New York,67,84.70666666666666,43.659307295350445
37001,Alamance,North Carolina,51,37.14833333333333,26.95459535052458
37003,Alexander,North Carolina,53,81.49,55.23738007213518
37005,Alleghany,North Carolina,53,91.71666666666667,55.48597457712673
37007,Anson,North Carolina,53,128.555,78.13294765192788
37009,Ashe,North Carolina,53,114.83999999999999,72.81424475656212
37011,Avery,North Carolina,53,156.05666666666667,94.89231255680275
37013,Beaufort,North Carolina,94,165.40333333333334,99.60430039050068
37015,Bertie,North Carolina,94,121.04333333333334,65.20438356369088
37017,Bladen,North Carolina,51,155.20833333333334,97.99565793840641
37019,Brunswick,North Carolina,83,203.495,132.24432446349633
37021,Buncombe,North Carolina,53,169.935,134.2602940282239
37023,Burke,North Carolina,53,102.97,82.43125123481333
37025,Cabarrus,North Carolina,53,69.65833333333333,53.14829755826255
37027,Caldwell,North Carolina,53,103.90833333333333,72.29254091210646
37029,Camden,North Carolina,94,67.41333333333334,34.43100160921956
37031,Carteret,North Carolina,51,206.97166666666666,147.84871109965476
37033,Caswell,North Carolina,51,61.36666666666667,35.99783854772632
37035,Catawba,North Carolina,53,77.69333333333334,62.81565140702544
37037,Chatham,North Carolina,50,30.326666666666664,13.670405997602783
37039,Cherokee,North Carolina,20,158.22833333333335,91.95907633291647
37041,Chowan,North Carolina,94,99.85666666666665,54.48814079037374
37043,Clay,North Carolina,20,152.75166666666667,90.76681658345395
37045,Cleveland,North Carolina,53,136.37,90.79874774809856
37047,Columbus,North Carolina,84,186,130.6732832714477
37049,Craven,North Carolina,51,172.06833333333333,124.7440888014212
37051,Cumberland,North Carolina,50,107.20166666666667,59.356154312580635
37053,Currituck,North Carolina,94,62.34,35.31075506058386
37055,Dare,North Carolina,94,138.78166666666667,73.67669060961657
37057,Davidson,North Carolina,53,34.915,16.877691243856074
37059,Davie,North Carolina,53,33.62833333333334,19.514034665114064
37061,Duplin,North Carolina,51,125.36833333333334,93.28147395524017
37063,Durham,North Carolina,51,6.235,2.4589133955312
37065,Edgecombe,North Carolina,51,109.69166666666666,72.02240067825093
37067,Forsyth,North Carolina,53,3.4949999999999997,1.0664424546765567
37069,Franklin,North Carolina,51,73.525,32.697211024189265
37071,Gaston,North Carolina,53,110.47666666666667,76.62249421129361
37073,Gates,North Carolina,94,73.19,35.45438344925297
37075,Graham,North Carolina,20,208.77666666666667,110.57347648282231
37077,Granville,North Carolina,51,41.83833333333334,21.62015203772804
37079,Greene,North Carolina,51,120.18666666666667,80.52517067364609
37081,Guilford,North Carolina,53,32.45,22.060800933109686
37083,Halifax,North Carolina,95,118.20666666666666,82.53721901635339
37085,Harnett,North Carolina,51,82.32666666666667,45.284625009307625
37087,Haywood,North Carolina,53,200.42000000000002,156.67438913754455
37089,Henderson,North Carolina,84,168.60333333333335,127.24014037330322
37091,Hertford,North Carolina,94,84.00833333333334,52.81218244306877
37093,Hoke,North Carolina,50,122.29833333333333,63.625381795005104
37095,Hyde,North Carolina,94,186.8,98.96954824781449
37097,Iredell,North Carolina,53,66.19166666666666,44.876993597064285
37099,Jackson,North Carolina,20,186.3383333333333,124.07484918750079
37101,Johnston,North Carolina,51,64.68166666666667,41.86953053689886
37103,Jones,North Carolina,51,172.165,111.70371977795385
37105,Lee,North Carolina,50,56.151666666666664,32.134341927304874
37107,Lenoir,North Carolina,51,126.05833333333334,89.53589815187571
37109,Lincoln,North Carolina,53,109.67,66.88934059307465
37111,McDowell,North Carolina,53,130.58333333333334,104.01194938966316
37113,Macon,North Carolina,20,161.15666666666667,108.47977674582248
37115,Madison,North Carolina,53,205.57666666666668,135.18127528221365
37117,Martin,North Carolina,94,141.05833333333334,83.87691743899514
37119,Mecklenburg,North Carolina,53,93.05166666666668,68.63811582825434
37121,Mitchell,North Carolina,53,174.44,105.14099190685216
37123,Montgomery,North Carolina,53,89.98833333333333,55.97346174397965
37125,Moore,North Carolina,50,95.78999999999999,51.175937083347634
37127,Nash,North Carolina,51,91.11666666666666,56.714345575686146
37129,New Hanover,North Carolina,51,176.855,137.82202008608874
37131,Northampton,North Carolina,95,111.78,75.96143245476974
37133,Onslow,North Carolina,51,183.65,123.22183807175138
37135,Orange,North Carolina,50,14.476666666666667,5.218222595621828
37137,Pamlico,North Carolina,51,196.43333333333334,136.322274798991
37139,Pasquotank,North Carolina,94,63.66,39.2664702721943
37141,Pender,North Carolina,51,188.32333333333332,124.85631450679757
37143,Perquimans,North Carolina,94,84.205,47.48453038530195
37145,Person,North Carolina,51,49.86333333333334,25.286069098888
37147,Pitt,North Carolina,51,128.195,92.03224366175762
37149,Polk,North Carolina,84,144.60833333333332,112.04950374337135
37151,Randolph,North Carolina,53,46.598333333333336,32.57709334448967
37153,Richmond,North Carolina,50,118.78999999999999,77.00436640974091
37155,Robeson,North Carolina,51,153.97333333333333,92.29591885496261
37157,Rockingham,North Carolina,53,59.19833333333334,33.27342050883916
37159,Rowan,North Carolina,53,51.306666666666665,36.691529000679516
37161,Rutherford,North Carolina,53,152.7,106.41701399914243
37163,Sampson,North Carolina,51,110.45333333333333,73.59391200182282
37165,Scotland,North Carolina,50,123.24666666666667,81.12265094118528
37167,Stanly,North Carolina,53,93.99166666666666,53.86126069896933
37169,Stokes,North Carolina,53,40.235,17.343972337884477
37171,Surry,North Carolina,53,49.72666666666667,32.60014506984453
37173,Swain,North Carolina,20,201.11666666666667,124.83509553472425
37175,Transylvania,North Carolina,84,204.66666666666666,132.14903767629278
37177,Tyrrell,North Carolina,94,128.10666666666665,66.78636145661669
37179,Union,North Carolina,53,113.78999999999999,78.30262204741287
37181,Vance,North Carolina,51,50.7,37.34962825516152
37183,Wake,North Carolina,51,32.035,20.52857459600317
37185,Warren,North Carolina,51,76.79166666666667,52.76071821196032
37187,Washington,North Carolina,94,122.95666666666666,71.64181462754183
37189,Watauga,North Carolina,53,114.575,81.06351732576135
37191,Wayne,North Carolina,51,103.27666666666667,69.03459979601737
37193,Wilkes,North Carolina,53,73.49,50.251064735089194
37195,Wilson,North Carolina,51,88.155,59.41303437959041
37197,Yadkin,North Carolina,53,38.55,24.602894144048587
37199,Yancey,North Carolina,53,186.42666666666668,115.56575270763207
38001,Adams,North Dakota,43,618.5066666666667,460.3210367942642
38003,Barnes,North Dakota,43,325.775,267.08750651854496
38005,Benson,North Dakota,43,479.09166666666664,351.4095003289781
38007,Billings,North Dakota,43,597.8166666666667,503.1761973284984
38009,Bottineau,North Dakota,43,572.0516666666666,438.7598223708233
38011,Bowman,North Dakota,12,605.3866666666667,450.0709642158437
38013,Burke,North Dakota,43,679.67,511.15344346017616
38015,Burleigh,North Dakota,43,450.06,383.77733785279764
38017,Cass,North Dakota,43,268.40833333333336,217.69236776545085
38019,Cavalier,North Dakota,43,482.9616666666667,357.8266644774463
38021,Dickey,North Dakota,43,374.8333333333333,257.89617768392
38023,Divide,North Dakota,43,714.9133333333334,547.2534499191721
38025,Dunn,North Dakota,43,591.9483333333334,478.56032190030936
38027,Eddy,North Dakota,43,437.56166666666667,335.8200002675295
38029,Emmons,North Dakota,43,477.0516666666666,349.2828498163152
38031,Foster,North Dakota,43,415,326.1380441392593
38033,Golden Valley,North Dakota,43,612.6,531.8076693438281
38035,Grand Forks,North Dakota,43,345.77166666666665,274.14961172154955
38037,Grant,North Dakota,43,539.9616666666667,420.62558169202254
38039,Griggs,North Dakota,43,374.955,292.1495722018346
38041,Hettinger,North Dakota,43,612.7116666666666,461.38863268016377
38043,Kidder,North Dakota,43,419.34833333333336,342.8931109451755
38045,LaMoure,North Dakota,43,383.9216666666667,274.18326538631595
38047,Logan,North Dakota,43,439.3016666666666,322.45276995992083
38049,McHenry,North Dakota,43,565.9050000000001,417.97019170342725
38051,McIntosh,North Dakota,43,453.7966666666667,313.46431416112966
38053,McKenzie,North Dakota,43,646.5,515.7371205376671
38055,McLean,North Dakota,43,515.8,420.4598911972363
38057,Mercer,North Dakota,43,533.6866666666667,436.4345593121304
38059,Morton,North Dakota,43,468.2433333333333,393.9904896241508
38061,Mountrail,North Dakota,43,629.4683333333334,486.2724583918861
38063,Nelson,North Dakota,43,421.74,312.16094278442574
38065,Oliver,North Dakota,43,499.6716666666667,414.4705184448331
38067,Pembina,North Dakota,43,424.77833333333336,334.0493281443323
38069,Pierce,North Dakota,43,507.545,395.1734117133313
38071,Ramsey,North Dakota,43,440.885,344.0331401615633
38073,Ransom,North Dakota,43,333.705,237.13262561488216
38075,Renville,North Dakota,43,628.5533333333333,468.5674676513381
38077,Richland,North Dakota,43,251.09833333333333,192.67533229847092
38079,Rolette,North Dakota,43,557.3066666666667,409.49714767984295
38081,Sargent,North Dakota,43,323.5383333333333,226.22091684269665
38083,Sheridan,North Dakota,43,519.9783333333334,383.875937508628
38085,Sioux,North Dakota,43,546.0166666666667,371.6657002432964
38087,Slope,North Dakota,43,623.55,501.1698611533893
38089,Stark,North Dakota,43,545.075,477.3671876802512
38091,Steele,North Dakota,43,368.22333333333336,275.9693886230075
38093,Stutsman,North Dakota,43,361.3366666666667,296.6800585435438
38095,Towner,North Dakota,43,514.595,377.44185007407674
38097,Traill,North Dakota,43,321.8066666666667,258.00868338945867
38099,Walsh,North Dakota,43,403.3016666666666,312.7021215486352
38101,Ward,North Dakota,43,568.75,445.5690893878142
38103,Wells,North Dakota,43,468.35333333333335,363.5978336909168
38105,Williams,North Dakota,43,700.2366666666666,539.0797511530951
39001,Adams,Ohio,71,95.99499999999999,56.523090355350256
39003,Allen,Ohio,117,87.47,68.40565054746465
39005,Ashland,Ohio,72,84.32,56.60758695169633
39007,Ashtabula,Ohio,72,71.99,48.26475384718218
39009,Athens,Ohio,73,92.86333333333333,66.32426912133806
39011,Auglaize,Ohio,117,78.77333333333333,53.6703981484215
39013,Belmont,Ohio,80,99.61999999999999,56.35890311530039
39015,Brown,Ohio,71,67.25666666666667,35.27442589002855
39017,Butler,Ohio,71,38.18833333333334,18.731250483006487
39019,Carroll,Ohio,80,110.34833333333333,61.59742868783901
39021,Champaign,Ohio,117,51.151666666666664,33.934082892137866
39023,Clark,Ohio,117,31.795,22.538982953211526
